Période,Produit,Sous-Type de Produit/Catégorie/Article,Mode de Transport,Origine,Destination,Port,Activité,Unité,Valeurs
2011Q2,NGLs,Propane,N/A,N/A,New Brunswick,N/A,Imports,m3/d,confidential
2011Q2,NGLs,Propane,N/A,N/A,Nova Scotia,N/A,Imports,m3/d,confidential
2011Q2,NGLs,Propane,N/A,N/A,Ontario,N/A,Imports,m3/d,1941.978022
2011Q2,NGLs,Propane,N/A,N/A,Québec,N/A,Imports,m3/d,0
2011Q2,NGLs,Propane,N/A,N/A,Saskatchewan,N/A,Imports,m3/d,confidential
2011Q3,NGLs,Butane,N/A,N/A,Alberta,N/A,Imports,m3/d,0
2011Q3,NGLs,Butane,N/A,N/A,Atlantic provinces and Québec,N/A,Imports,m3/d,confidential
2011Q3,NGLs,Butane,N/A,N/A,British Columbia,N/A,Imports,m3/d,confidential
2011Q3,NGLs,Butane,N/A,N/A,Manitoba,N/A,Imports,m3/d,confidential
2011Q3,NGLs,Butane,N/A,N/A,New Brunswick,N/A,Imports,m3/d,confidential
2011Q3,NGLs,Butane,N/A,N/A,Nova Scotia,N/A,Imports,m3/d,confidential
2011Q3,NGLs,Butane,N/A,N/A,Ontario,N/A,Imports,m3/d,0
2011Q3,NGLs,Butane,N/A,N/A,Québec,N/A,Imports,m3/d,confidential
2011Q3,NGLs,Butane,N/A,N/A,Saskatchewan,N/A,Imports,m3/d,confidential
2011Q3,NGLs,Propane,N/A,N/A,Alberta,N/A,Imports,m3/d,0
2011Q3,NGLs,Propane,N/A,N/A,Atlantic provinces and Québec,N/A,Imports,m3/d,confidential
2011Q3,NGLs,Propane,N/A,N/A,British Columbia,N/A,Imports,m3/d,confidential
2011Q3,NGLs,Propane,N/A,N/A,Manitoba,N/A,Imports,m3/d,confidential
2011Q3,NGLs,Propane,N/A,N/A,New Brunswick,N/A,Imports,m3/d,confidential
2011Q3,NGLs,Propane,N/A,N/A,Nova Scotia,N/A,Imports,m3/d,confidential
2011Q3,NGLs,Propane,N/A,N/A,Ontario,N/A,Imports,m3/d,2292.326087
2011Q3,NGLs,Propane,N/A,N/A,Québec,N/A,Imports,m3/d,0
2011Q3,NGLs,Propane,N/A,N/A,Saskatchewan,N/A,Imports,m3/d,confidential
2011Q4,NGLs,Butane,N/A,N/A,Alberta,N/A,Imports,m3/d,0
2011Q4,NGLs,Butane,N/A,N/A,Atlantic provinces and Québec,N/A,Imports,m3/d,confidential
2011Q4,NGLs,Butane,N/A,N/A,British Columbia,N/A,Imports,m3/d,confidential
2011Q4,NGLs,Butane,N/A,N/A,Manitoba,N/A,Imports,m3/d,confidential
2011Q4,NGLs,Butane,N/A,N/A,New Brunswick,N/A,Imports,m3/d,confidential
2011Q4,NGLs,Butane,N/A,N/A,Nova Scotia,N/A,Imports,m3/d,confidential
2011Q4,NGLs,Butane,N/A,N/A,Ontario,N/A,Imports,m3/d,0
2011Q4,NGLs,Butane,N/A,N/A,Québec,N/A,Imports,m3/d,confidential
2011Q4,NGLs,Butane,N/A,N/A,Saskatchewan,N/A,Imports,m3/d,confidential
2011Q4,NGLs,Propane,N/A,N/A,Alberta,N/A,Imports,m3/d,0
2011Q4,NGLs,Propane,N/A,N/A,Atlantic provinces and Québec,N/A,Imports,m3/d,confidential
2011Q4,NGLs,Propane,N/A,N/A,British Columbia,N/A,Imports,m3/d,confidential
2011Q4,NGLs,Propane,N/A,N/A,Manitoba,N/A,Imports,m3/d,confidential
2011Q4,NGLs,Propane,N/A,N/A,New Brunswick,N/A,Imports,m3/d,confidential
2011Q4,NGLs,Propane,N/A,N/A,Nova Scotia,N/A,Imports,m3/d,confidential
2011Q4,NGLs,Propane,N/A,N/A,Ontario,N/A,Imports,m3/d,901.4565217
2011Q4,NGLs,Propane,N/A,N/A,Québec,N/A,Imports,m3/d,0
2011Q4,NGLs,Propane,N/A,N/A,Saskatchewan,N/A,Imports,m3/d,confidential
2012Q1,NGLs,Butane,N/A,N/A,Alberta,N/A,Imports,m3/d,0
2012Q1,NGLs,Butane,N/A,N/A,Atlantic provinces and Québec,N/A,Imports,m3/d,confidential
2012Q1,NGLs,Butane,N/A,N/A,British Columbia,N/A,Imports,m3/d,confidential
2012Q1,NGLs,Butane,N/A,N/A,Manitoba,N/A,Imports,m3/d,confidential
2012Q1,NGLs,Butane,N/A,N/A,New Brunswick,N/A,Imports,m3/d,confidential
2012Q1,NGLs,Butane,N/A,N/A,Nova Scotia,N/A,Imports,m3/d,confidential
2012Q1,NGLs,Butane,N/A,N/A,Ontario,N/A,Imports,m3/d,59.83516484
2012Q1,NGLs,Butane,N/A,N/A,Québec,N/A,Imports,m3/d,confidential
2012Q1,NGLs,Butane,N/A,N/A,Saskatchewan,N/A,Imports,m3/d,confidential
2012Q1,NGLs,Propane,N/A,N/A,Alberta,N/A,Imports,m3/d,0
2012Q1,NGLs,Propane,N/A,N/A,Atlantic provinces and Québec,N/A,Imports,m3/d,confidential
2012Q1,NGLs,Propane,N/A,N/A,British Columbia,N/A,Imports,m3/d,confidential
2012Q1,NGLs,Propane,N/A,N/A,Manitoba,N/A,Imports,m3/d,confidential
2012Q1,NGLs,Propane,N/A,N/A,New Brunswick,N/A,Imports,m3/d,confidential
2012Q1,NGLs,Propane,N/A,N/A,Nova Scotia,N/A,Imports,m3/d,confidential
2012Q1,NGLs,Propane,N/A,N/A,Ontario,N/A,Imports,m3/d,0
2012Q1,NGLs,Propane,N/A,N/A,Québec,N/A,Imports,m3/d,0
2012Q1,NGLs,Propane,N/A,N/A,Saskatchewan,N/A,Imports,m3/d,confidential
2012Q2,NGLs,Butane,N/A,N/A,Alberta,N/A,Imports,m3/d,0
2012Q2,NGLs,Butane,N/A,N/A,Atlantic provinces and Québec,N/A,Imports,m3/d,confidential
2012Q2,NGLs,Butane,N/A,N/A,British Columbia,N/A,Imports,m3/d,confidential
2012Q2,NGLs,Butane,N/A,N/A,Manitoba,N/A,Imports,m3/d,confidential
2012Q2,NGLs,Butane,N/A,N/A,New Brunswick,N/A,Imports,m3/d,confidential
2012Q2,NGLs,Butane,N/A,N/A,Nova Scotia,N/A,Imports,m3/d,confidential
2012Q2,NGLs,Butane,N/A,N/A,Ontario,N/A,Imports,m3/d,0
2012Q2,NGLs,Butane,N/A,N/A,Québec,N/A,Imports,m3/d,confidential
2012Q2,NGLs,Butane,N/A,N/A,Saskatchewan,N/A,Imports,m3/d,confidential
2012Q2,NGLs,Propane,N/A,N/A,Alberta,N/A,Imports,m3/d,0
2012Q2,NGLs,Propane,N/A,N/A,Atlantic provinces and Québec,N/A,Imports,m3/d,confidential
2012Q2,NGLs,Propane,N/A,N/A,British Columbia,N/A,Imports,m3/d,confidential
2012Q2,NGLs,Propane,N/A,N/A,Manitoba,N/A,Imports,m3/d,confidential
2012Q2,NGLs,Propane,N/A,N/A,New Brunswick,N/A,Imports,m3/d,confidential
2012Q2,NGLs,Propane,N/A,N/A,Nova Scotia,N/A,Imports,m3/d,confidential
2012Q2,NGLs,Propane,N/A,N/A,Ontario,N/A,Imports,m3/d,0
2012Q2,NGLs,Propane,N/A,N/A,Québec,N/A,Imports,m3/d,0
2012Q2,NGLs,Propane,N/A,N/A,Saskatchewan,N/A,Imports,m3/d,confidential
2012Q3,NGLs,Butane,N/A,N/A,Alberta,N/A,Imports,m3/d,15.63043478
2012Q3,NGLs,Butane,N/A,N/A,Atlantic provinces and Québec,N/A,Imports,m3/d,confidential
2012Q3,NGLs,Butane,N/A,N/A,British Columbia,N/A,Imports,m3/d,confidential
2012Q3,NGLs,Butane,N/A,N/A,Manitoba,N/A,Imports,m3/d,confidential
2012Q3,NGLs,Butane,N/A,N/A,New Brunswick,N/A,Imports,m3/d,confidential
2012Q3,NGLs,Butane,N/A,N/A,Nova Scotia,N/A,Imports,m3/d,confidential
2012Q3,NGLs,Butane,N/A,N/A,Ontario,N/A,Imports,m3/d,0
2012Q3,NGLs,Butane,N/A,N/A,Québec,N/A,Imports,m3/d,confidential
2012Q3,NGLs,Butane,N/A,N/A,Saskatchewan,N/A,Imports,m3/d,confidential
2012Q3,NGLs,Propane,N/A,N/A,Alberta,N/A,Imports,m3/d,67.16304348
2012Q3,NGLs,Propane,N/A,N/A,Atlantic provinces and Québec,N/A,Imports,m3/d,confidential
2012Q3,NGLs,Propane,N/A,N/A,British Columbia,N/A,Imports,m3/d,confidential
2012Q3,NGLs,Propane,N/A,N/A,Manitoba,N/A,Imports,m3/d,confidential
2012Q3,NGLs,Propane,N/A,N/A,New Brunswick,N/A,Imports,m3/d,confidential
2012Q3,NGLs,Propane,N/A,N/A,Nova Scotia,N/A,Imports,m3/d,confidential
2012Q3,NGLs,Propane,N/A,N/A,Ontario,N/A,Imports,m3/d,16.17391304
2012Q3,NGLs,Propane,N/A,N/A,Québec,N/A,Imports,m3/d,0
2012Q3,NGLs,Propane,N/A,N/A,Saskatchewan,N/A,Imports,m3/d,confidential
2012Q4,NGLs,Butane,N/A,N/A,Alberta,N/A,Imports,m3/d,0
2012Q4,NGLs,Butane,N/A,N/A,Atlantic provinces and Québec,N/A,Imports,m3/d,confidential
2012Q4,NGLs,Butane,N/A,N/A,British Columbia,N/A,Imports,m3/d,confidential
2012Q4,NGLs,Butane,N/A,N/A,Manitoba,N/A,Imports,m3/d,confidential
2012Q4,NGLs,Butane,N/A,N/A,New Brunswick,N/A,Imports,m3/d,confidential
2012Q4,NGLs,Butane,N/A,N/A,Nova Scotia,N/A,Imports,m3/d,confidential
2012Q4,NGLs,Butane,N/A,N/A,Ontario,N/A,Imports,m3/d,0
2012Q4,NGLs,Butane,N/A,N/A,Québec,N/A,Imports,m3/d,confidential
2012Q4,NGLs,Butane,N/A,N/A,Saskatchewan,N/A,Imports,m3/d,confidential
2012Q4,NGLs,Propane,N/A,N/A,Alberta,N/A,Imports,m3/d,0
2012Q4,NGLs,Propane,N/A,N/A,Atlantic provinces and Québec,N/A,Imports,m3/d,confidential
2012Q4,NGLs,Propane,N/A,N/A,British Columbia,N/A,Imports,m3/d,confidential
2012Q4,NGLs,Propane,N/A,N/A,Manitoba,N/A,Imports,m3/d,confidential
2012Q4,NGLs,Propane,N/A,N/A,New Brunswick,N/A,Imports,m3/d,confidential
2012Q4,NGLs,Propane,N/A,N/A,Nova Scotia,N/A,Imports,m3/d,confidential
2012Q4,NGLs,Propane,N/A,N/A,Ontario,N/A,Imports,m3/d,2.5
2012Q4,NGLs,Propane,N/A,N/A,Québec,N/A,Imports,m3/d,0
2012Q4,NGLs,Propane,N/A,N/A,Saskatchewan,N/A,Imports,m3/d,confidential
2013Q1,NGLs,Butane,N/A,N/A,Alberta,N/A,Imports,m3/d,0
2013Q1,NGLs,Butane,N/A,N/A,Atlantic provinces and Québec,N/A,Imports,m3/d,confidential
2013Q1,NGLs,Butane,N/A,N/A,British Columbia,N/A,Imports,m3/d,confidential
2013Q1,NGLs,Butane,N/A,N/A,Manitoba,N/A,Imports,m3/d,confidential
2013Q1,NGLs,Butane,N/A,N/A,New Brunswick,N/A,Imports,m3/d,confidential
2013Q1,NGLs,Butane,N/A,N/A,Nova Scotia,N/A,Imports,m3/d,confidential
2013Q1,NGLs,Butane,N/A,N/A,Ontario,N/A,Imports,m3/d,0
2013Q1,NGLs,Butane,N/A,N/A,Québec,N/A,Imports,m3/d,confidential
2013Q1,NGLs,Butane,N/A,N/A,Saskatchewan,N/A,Imports,m3/d,confidential
2013Q1,NGLs,Propane,N/A,N/A,Alberta,N/A,Imports,m3/d,0
2013Q1,NGLs,Propane,N/A,N/A,Atlantic provinces and Québec,N/A,Imports,m3/d,confidential
2013Q1,NGLs,Propane,N/A,N/A,British Columbia,N/A,Imports,m3/d,confidential
2013Q1,NGLs,Propane,N/A,N/A,Manitoba,N/A,Imports,m3/d,confidential
2013Q1,NGLs,Propane,N/A,N/A,New Brunswick,N/A,Imports,m3/d,confidential
2013Q1,NGLs,Propane,N/A,N/A,Nova Scotia,N/A,Imports,m3/d,confidential
2013Q1,NGLs,Propane,N/A,N/A,Ontario,N/A,Imports,m3/d,0
2013Q1,NGLs,Propane,N/A,N/A,Québec,N/A,Imports,m3/d,0
2013Q1,NGLs,Propane,N/A,N/A,Saskatchewan,N/A,Imports,m3/d,confidential
2013Q2,NGLs,Butane,N/A,N/A,Alberta,N/A,Imports,m3/d,0
2013Q2,NGLs,Butane,N/A,N/A,Atlantic provinces and Québec,N/A,Imports,m3/d,0
2013Q2,NGLs,Butane,N/A,N/A,British Columbia,N/A,Imports,m3/d,0
2013Q2,NGLs,Butane,N/A,N/A,Manitoba,N/A,Imports,m3/d,0
2013Q2,NGLs,Butane,N/A,N/A,New Brunswick,N/A,Imports,m3/d,confidential
2013Q2,NGLs,Butane,N/A,N/A,Nova Scotia,N/A,Imports,m3/d,0
2013Q2,NGLs,Butane,N/A,N/A,Ontario,N/A,Imports,m3/d,0
2013Q2,NGLs,Butane,N/A,N/A,Québec,N/A,Imports,m3/d,confidential
2013Q2,NGLs,Butane,N/A,N/A,Saskatchewan,N/A,Imports,m3/d,0
2013Q2,NGLs,Propane,N/A,N/A,Alberta,N/A,Imports,m3/d,0
2013Q2,NGLs,Propane,N/A,N/A,Atlantic provinces and Québec,N/A,Imports,m3/d,0
2013Q2,NGLs,Propane,N/A,N/A,British Columbia,N/A,Imports,m3/d,0
2013Q2,NGLs,Propane,N/A,N/A,Manitoba,N/A,Imports,m3/d,0
2013Q2,NGLs,Propane,N/A,N/A,New Brunswick,N/A,Imports,m3/d,0
2013Q2,NGLs,Propane,N/A,N/A,Nova Scotia,N/A,Imports,m3/d,0
2013Q2,NGLs,Propane,N/A,N/A,Ontario,N/A,Imports,m3/d,0
2013Q2,NGLs,Propane,N/A,N/A,Québec,N/A,Imports,m3/d,0
2013Q2,NGLs,Propane,N/A,N/A,Saskatchewan,N/A,Imports,m3/d,0
2013Q3,NGLs,Butane,N/A,N/A,Alberta,N/A,Imports,m3/d,0
2013Q3,NGLs,Butane,N/A,N/A,Atlantic provinces and Québec,N/A,Imports,m3/d,0
2013Q3,NGLs,Butane,N/A,N/A,British Columbia,N/A,Imports,m3/d,0
2013Q3,NGLs,Butane,N/A,N/A,Manitoba,N/A,Imports,m3/d,0
2013Q3,NGLs,Butane,N/A,N/A,New Brunswick,N/A,Imports,m3/d,confidential
2013Q3,NGLs,Butane,N/A,N/A,Nova Scotia,N/A,Imports,m3/d,0
2013Q3,NGLs,Butane,N/A,N/A,Ontario,N/A,Imports,m3/d,0
2013Q3,NGLs,Butane,N/A,N/A,Québec,N/A,Imports,m3/d,0
2013Q3,NGLs,Butane,N/A,N/A,Saskatchewan,N/A,Imports,m3/d,0
2013Q3,NGLs,Propane,N/A,N/A,Alberta,N/A,Imports,m3/d,0
2013Q3,NGLs,Propane,N/A,N/A,Atlantic provinces and Québec,N/A,Imports,m3/d,0
2013Q3,NGLs,Propane,N/A,N/A,British Columbia,N/A,Imports,m3/d,0
2013Q3,NGLs,Propane,N/A,N/A,Manitoba,N/A,Imports,m3/d,0
2013Q3,NGLs,Propane,N/A,N/A,New Brunswick,N/A,Imports,m3/d,0
2013Q3,NGLs,Propane,N/A,N/A,Nova Scotia,N/A,Imports,m3/d,0
2013Q3,NGLs,Propane,N/A,N/A,Ontario,N/A,Imports,m3/d,0
2013Q3,NGLs,Propane,N/A,N/A,Québec,N/A,Imports,m3/d,0
2013Q3,NGLs,Propane,N/A,N/A,Saskatchewan,N/A,Imports,m3/d,0
2013Q4,NGLs,Butane,N/A,N/A,Alberta,N/A,Imports,m3/d,0
2013Q4,NGLs,Butane,N/A,N/A,Atlantic provinces and Québec,N/A,Imports,m3/d,0
2013Q4,NGLs,Butane,N/A,N/A,British Columbia,N/A,Imports,m3/d,0
2013Q4,NGLs,Butane,N/A,N/A,Manitoba,N/A,Imports,m3/d,0
2013Q4,NGLs,Butane,N/A,N/A,New Brunswick,N/A,Imports,m3/d,0
2013Q4,NGLs,Butane,N/A,N/A,Nova Scotia,N/A,Imports,m3/d,0
2013Q4,NGLs,Butane,N/A,N/A,Ontario,N/A,Imports,m3/d,0
2013Q4,NGLs,Butane,N/A,N/A,Québec,N/A,Imports,m3/d,60.98913043
2013Q4,NGLs,Butane,N/A,N/A,Saskatchewan,N/A,Imports,m3/d,0
2013Q4,NGLs,Propane,N/A,N/A,Alberta,N/A,Imports,m3/d,0
2013Q4,NGLs,Propane,N/A,N/A,Atlantic provinces and Québec,N/A,Imports,m3/d,0
2013Q4,NGLs,Propane,N/A,N/A,British Columbia,N/A,Imports,m3/d,0
2013Q4,NGLs,Propane,N/A,N/A,Manitoba,N/A,Imports,m3/d,0
2013Q4,NGLs,Propane,N/A,N/A,New Brunswick,N/A,Imports,m3/d,0
2013Q4,NGLs,Propane,N/A,N/A,Nova Scotia,N/A,Imports,m3/d,0
2013Q4,NGLs,Propane,N/A,N/A,Ontario,N/A,Imports,m3/d,0
2013Q4,NGLs,Propane,N/A,N/A,Québec,N/A,Imports,m3/d,0
2013Q4,NGLs,Propane,N/A,N/A,Saskatchewan,N/A,Imports,m3/d,0
2014Q1,NGLs,Butane,N/A,N/A,Alberta,N/A,Imports,m3/d,0
2014Q1,NGLs,Butane,N/A,N/A,British Columbia,N/A,Imports,m3/d,0
2014Q1,NGLs,Butane,N/A,N/A,Manitoba,N/A,Imports,m3/d,0
2014Q1,NGLs,Butane,N/A,N/A,New Brunswick,N/A,Imports,m3/d,0
2014Q1,NGLs,Butane,N/A,N/A,Nova Scotia,N/A,Imports,m3/d,0
2014Q1,NGLs,Butane,N/A,N/A,Ontario,N/A,Imports,m3/d,0
2014Q1,NGLs,Butane,N/A,N/A,Québec,N/A,Imports,m3/d,14.26666667
2014Q1,NGLs,Butane,N/A,N/A,Saskatchewan,N/A,Imports,m3/d,0
2014Q1,NGLs,Propane,N/A,N/A,Alberta,N/A,Imports,m3/d,0
2014Q1,NGLs,Propane,N/A,N/A,British Columbia,N/A,Imports,m3/d,0
2014Q1,NGLs,Propane,N/A,N/A,Manitoba,N/A,Imports,m3/d,0
2014Q1,NGLs,Propane,N/A,N/A,New Brunswick,N/A,Imports,m3/d,0
2014Q1,NGLs,Propane,N/A,N/A,Nova Scotia,N/A,Imports,m3/d,0
2014Q1,NGLs,Propane,N/A,N/A,Ontario,N/A,Imports,m3/d,confidential
2014Q1,NGLs,Propane,N/A,N/A,Québec,N/A,Imports,m3/d,0
2014Q1,NGLs,Propane,N/A,N/A,Saskatchewan,N/A,Imports,m3/d,0
2014Q2,NGLs,Butane,N/A,N/A,Alberta,N/A,Imports,m3/d,0
2014Q2,NGLs,Butane,N/A,N/A,British Columbia,N/A,Imports,m3/d,0
2014Q2,NGLs,Butane,N/A,N/A,Manitoba,N/A,Imports,m3/d,0
2014Q2,NGLs,Butane,N/A,N/A,New Brunswick,N/A,Imports,m3/d,0
2014Q2,NGLs,Butane,N/A,N/A,Nova Scotia,N/A,Imports,m3/d,0
2014Q2,NGLs,Butane,N/A,N/A,Ontario,N/A,Imports,m3/d,0
2014Q2,NGLs,Butane,N/A,N/A,Québec,N/A,Imports,m3/d,0
2014Q2,NGLs,Butane,N/A,N/A,Saskatchewan,N/A,Imports,m3/d,0
2014Q2,NGLs,Propane,N/A,N/A,Alberta,N/A,Imports,m3/d,0
2014Q2,NGLs,Propane,N/A,N/A,British Columbia,N/A,Imports,m3/d,0
2014Q2,NGLs,Propane,N/A,N/A,Manitoba,N/A,Imports,m3/d,0
2014Q2,NGLs,Propane,N/A,N/A,New Brunswick,N/A,Imports,m3/d,0
2014Q2,NGLs,Propane,N/A,N/A,Nova Scotia,N/A,Imports,m3/d,0
2014Q2,NGLs,Propane,N/A,N/A,Ontario,N/A,Imports,m3/d,confidential
2014Q2,NGLs,Propane,N/A,N/A,Québec,N/A,Imports,m3/d,0
2014Q2,NGLs,Propane,N/A,N/A,Saskatchewan,N/A,Imports,m3/d,0
2014Q3,NGLs,Butane,N/A,N/A,Alberta,N/A,Imports,m3/d,0
2014Q3,NGLs,Butane,N/A,N/A,British Columbia,N/A,Imports,m3/d,0
2014Q3,NGLs,Butane,N/A,N/A,Manitoba,N/A,Imports,m3/d,0
2014Q3,NGLs,Butane,N/A,N/A,New Brunswick,N/A,Imports,m3/d,0
2014Q3,NGLs,Butane,N/A,N/A,Nova Scotia,N/A,Imports,m3/d,0
2014Q3,NGLs,Butane,N/A,N/A,Ontario,N/A,Imports,m3/d,0
2014Q3,NGLs,Butane,N/A,N/A,Québec,N/A,Imports,m3/d,0
2014Q3,NGLs,Butane,N/A,N/A,Saskatchewan,N/A,Imports,m3/d,0
2014Q3,NGLs,Propane,N/A,N/A,Alberta,N/A,Imports,m3/d,0
2014Q3,NGLs,Propane,N/A,N/A,British Columbia,N/A,Imports,m3/d,0
2014Q3,NGLs,Propane,N/A,N/A,Manitoba,N/A,Imports,m3/d,0
2014Q3,NGLs,Propane,N/A,N/A,New Brunswick,N/A,Imports,m3/d,0
2014Q3,NGLs,Propane,N/A,N/A,Nova Scotia,N/A,Imports,m3/d,0
2014Q3,NGLs,Propane,N/A,N/A,Ontario,N/A,Imports,m3/d,confidential
2014Q3,NGLs,Propane,N/A,N/A,Québec,N/A,Imports,m3/d,0
2014Q3,NGLs,Propane,N/A,N/A,Saskatchewan,N/A,Imports,m3/d,0
2014Q4,NGLs,Butane,N/A,N/A,Alberta,N/A,Imports,m3/d,0
2014Q4,NGLs,Butane,N/A,N/A,British Columbia,N/A,Imports,m3/d,0
2014Q4,NGLs,Butane,N/A,N/A,Manitoba,N/A,Imports,m3/d,0
2014Q4,NGLs,Butane,N/A,N/A,New Brunswick,N/A,Imports,m3/d,0
2014Q4,NGLs,Butane,N/A,N/A,Nova Scotia,N/A,Imports,m3/d,0
2014Q4,NGLs,Butane,N/A,N/A,Ontario,N/A,Imports,m3/d,0
2014Q4,NGLs,Butane,N/A,N/A,Québec,N/A,Imports,m3/d,0
2014Q4,NGLs,Butane,N/A,N/A,Saskatchewan,N/A,Imports,m3/d,0
2014Q4,NGLs,Propane,N/A,N/A,Alberta,N/A,Imports,m3/d,0
2014Q4,NGLs,Propane,N/A,N/A,British Columbia,N/A,Imports,m3/d,0
2014Q4,NGLs,Propane,N/A,N/A,Manitoba,N/A,Imports,m3/d,0
2014Q4,NGLs,Propane,N/A,N/A,New Brunswick,N/A,Imports,m3/d,0
2014Q4,NGLs,Propane,N/A,N/A,Nova Scotia,N/A,Imports,m3/d,0
2014Q4,NGLs,Propane,N/A,N/A,Ontario,N/A,Imports,m3/d,1018.445652
2014Q4,NGLs,Propane,N/A,N/A,Québec,N/A,Imports,m3/d,0
2014Q4,NGLs,Propane,N/A,N/A,Saskatchewan,N/A,Imports,m3/d,0
2015Q1,NGLs,Butane,N/A,N/A,Alberta,N/A,Imports,m3/d,0
2015Q1,NGLs,Butane,N/A,N/A,British Columbia,N/A,Imports,m3/d,0
2015Q1,NGLs,Butane,N/A,N/A,Manitoba,N/A,Imports,m3/d,0
2015Q1,NGLs,Butane,N/A,N/A,New Brunswick,N/A,Imports,m3/d,0
2015Q1,NGLs,Butane,N/A,N/A,Nova Scotia,N/A,Imports,m3/d,0
2015Q1,NGLs,Butane,N/A,N/A,Ontario,N/A,Imports,m3/d,0
2015Q1,NGLs,Butane,N/A,N/A,Québec,N/A,Imports,m3/d,0
2015Q1,NGLs,Butane,N/A,N/A,Saskatchewan,N/A,Imports,m3/d,0
2015Q1,NGLs,Propane,N/A,N/A,Alberta,N/A,Imports,m3/d,0
2015Q1,NGLs,Propane,N/A,N/A,British Columbia,N/A,Imports,m3/d,0
2015Q1,NGLs,Propane,N/A,N/A,Manitoba,N/A,Imports,m3/d,0
2015Q1,NGLs,Propane,N/A,N/A,New Brunswick,N/A,Imports,m3/d,0
2015Q1,NGLs,Propane,N/A,N/A,Nova Scotia,N/A,Imports,m3/d,0
2015Q1,NGLs,Propane,N/A,N/A,Ontario,N/A,Imports,m3/d,0
2015Q1,NGLs,Propane,N/A,N/A,Québec,N/A,Imports,m3/d,0
2015Q1,NGLs,Propane,N/A,N/A,Saskatchewan,N/A,Imports,m3/d,0
2015Q2,NGLs,Butane,N/A,N/A,Alberta,N/A,Imports,m3/d,0
2015Q2,NGLs,Butane,N/A,N/A,British Columbia,N/A,Imports,m3/d,0
2015Q2,NGLs,Butane,N/A,N/A,Manitoba,N/A,Imports,m3/d,0
2015Q2,NGLs,Butane,N/A,N/A,New Brunswick,N/A,Imports,m3/d,0
2015Q2,NGLs,Butane,N/A,N/A,Nova Scotia,N/A,Imports,m3/d,0
2015Q2,NGLs,Butane,N/A,N/A,Ontario,N/A,Imports,m3/d,0
2015Q2,NGLs,Butane,N/A,N/A,Québec,N/A,Imports,m3/d,0
2015Q2,NGLs,Butane,N/A,N/A,Saskatchewan,N/A,Imports,m3/d,0
2015Q2,NGLs,Propane,N/A,N/A,Alberta,N/A,Imports,m3/d,0
2015Q2,NGLs,Propane,N/A,N/A,British Columbia,N/A,Imports,m3/d,0
2015Q2,NGLs,Propane,N/A,N/A,Manitoba,N/A,Imports,m3/d,0
2015Q2,NGLs,Propane,N/A,N/A,New Brunswick,N/A,Imports,m3/d,0
2015Q2,NGLs,Propane,N/A,N/A,Nova Scotia,N/A,Imports,m3/d,0
2015Q2,NGLs,Propane,N/A,N/A,Ontario,N/A,Imports,m3/d,87.49450549
2015Q2,NGLs,Propane,N/A,N/A,Québec,N/A,Imports,m3/d,0
2015Q2,NGLs,Propane,N/A,N/A,Saskatchewan,N/A,Imports,m3/d,0
2015Q3,NGLs,Butane,N/A,N/A,Alberta,N/A,Imports,m3/d,0
2015Q3,NGLs,Butane,N/A,N/A,British Columbia,N/A,Imports,m3/d,0
2015Q3,NGLs,Butane,N/A,N/A,Manitoba,N/A,Imports,m3/d,0
2015Q3,NGLs,Butane,N/A,N/A,New Brunswick,N/A,Imports,m3/d,0
2015Q3,NGLs,Butane,N/A,N/A,Nova Scotia,N/A,Imports,m3/d,0
2015Q3,NGLs,Butane,N/A,N/A,Ontario,N/A,Imports,m3/d,0
2015Q3,NGLs,Butane,N/A,N/A,Québec,N/A,Imports,m3/d,0
2015Q3,NGLs,Butane,N/A,N/A,Saskatchewan,N/A,Imports,m3/d,0
2015Q3,NGLs,Propane,N/A,N/A,Alberta,N/A,Imports,m3/d,0
2015Q3,NGLs,Propane,N/A,N/A,British Columbia,N/A,Imports,m3/d,0
2015Q3,NGLs,Propane,N/A,N/A,Manitoba,N/A,Imports,m3/d,0
2015Q3,NGLs,Propane,N/A,N/A,New Brunswick,N/A,Imports,m3/d,0
2015Q3,NGLs,Propane,N/A,N/A,Nova Scotia,N/A,Imports,m3/d,0
2015Q3,NGLs,Propane,N/A,N/A,Ontario,N/A,Imports,m3/d,827.6847826
2015Q3,NGLs,Propane,N/A,N/A,Québec,N/A,Imports,m3/d,0
2015Q3,NGLs,Propane,N/A,N/A,Saskatchewan,N/A,Imports,m3/d,0
2015Q4,NGLs,Butane,N/A,N/A,Alberta,N/A,Imports,m3/d,0
2015Q4,NGLs,Butane,N/A,N/A,British Columbia,N/A,Imports,m3/d,0
2015Q4,NGLs,Butane,N/A,N/A,Manitoba,N/A,Imports,m3/d,0
2015Q4,NGLs,Butane,N/A,N/A,New Brunswick,N/A,Imports,m3/d,0
2015Q4,NGLs,Butane,N/A,N/A,Nova Scotia,N/A,Imports,m3/d,0
2015Q4,NGLs,Butane,N/A,N/A,Ontario,N/A,Imports,m3/d,0
2015Q4,NGLs,Butane,N/A,N/A,Québec,N/A,Imports,m3/d,0
2015Q4,NGLs,Butane,N/A,N/A,Saskatchewan,N/A,Imports,m3/d,0
2015Q4,NGLs,Propane,N/A,N/A,Alberta,N/A,Imports,m3/d,1.108695652
2015Q4,NGLs,Propane,N/A,N/A,British Columbia,N/A,Imports,m3/d,0
